Country Name,Country Code,Indicator Name,Indicator Code,year_int,value
Greece,GRC,Rule of Law: Estimate,RL.EST,2018,0.113017320632935
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2018,0.741765856742859
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2018,0.0553392209112644
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2018,0.443152636289597
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.737591445446014
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2018,0.563642382621765
Hungary,HUN,Rule of Law: Estimate,RL.EST,2018,0.5550696849823
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2018,0.487892836332321
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2018,1.5349406003952
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2018,1.37824308872223
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,1.01136958599091
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2018,1.61936497688293
Ireland,IRL,Rule of Law: Estimate,RL.EST,2018,1.41250944137573
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2018,1.29576563835144
Italy,ITA,Control of Corruption: Estimate,CC.EST,2018,0.215687438845634
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2018,0.408853262662888
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.326271682977676
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2018,0.715148270130157
Italy,ITA,Rule of Law: Estimate,RL.EST,2018,0.240623876452446
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2018,0.963442385196686
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2018,0.297239780426025
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2018,1.00028502941132
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.395444005727768
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2018,1.13444352149963
Latvia,LVA,Rule of Law: Estimate,RL.EST,2018,0.923180341720581
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2018,0.792210936546326
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2018,0.466041952371597
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2018,1.0314474105835
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.729236841201782
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2018,1.09371483325958
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2018,0.923098206520081
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2018,0.901560366153717
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2018,2.04803919792175
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2018,1.73641335964203
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,1.34749054908752
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2018,1.7491340637207
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2018,1.76795589923859
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2018,1.5432368516922
Malta,MLT,Control of Corruption: Estimate,CC.EST,2018,0.547124087810516
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2018,0.930900931358337
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,1.27164912223816
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2018,1.32744300365448
Malta,MLT,Rule of Law: Estimate,RL.EST,2018,1.01997232437134
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2018,1.10109639167786
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2018,1.88914597034454
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2018,1.80973696708679
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.838281273841858
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2018,2.01364374160767
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2018,1.74446511268616
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2018,1.49981355667114
Poland,POL,Control of Corruption: Estimate,CC.EST,2018,0.622786521911621
Poland,POL,Government Effectiveness: Estimate,GE.EST,2018,0.546892523765564
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.480488687753677
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2018,0.874214768409729
Poland,POL,Rule of Law: Estimate,RL.EST,2018,0.376929372549057
Poland,POL,Voice and Accountability: Estimate,VA.EST,2018,0.710338830947876
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2018,0.806315660476685
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2018,1.18115174770355
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,1.11530721187592
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2018,0.874975383281708
Portugal,PRT,Rule of Law: Estimate,RL.EST,2018,1.1079808473587
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2018,1.17852699756622
Romania,ROU,Control of Corruption: Estimate,CC.EST,2018,-0.226882994174957
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2018,-0.177138328552246
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.0363187454640865
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2018,0.406415402889252
Romania,ROU,Rule of Law: Estimate,RL.EST,2018,0.367548227310181
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2018,0.533204734325409
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2018,0.230296522378922
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2018,0.581321477890015
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.736685812473297
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2018,0.798312306404114
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2018,0.472869634628296
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2018,0.847067475318909
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2018,0.835979223251343
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2018,1.08223867416382
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.89426726102829
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2018,0.642297327518463
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2018,1.02447843551636
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2018,0.970165312290192
Spain,ESP,Control of Corruption: Estimate,CC.EST,2018,0.612778782844543
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2018,0.969246029853821
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.27590623497963
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2018,0.93815416097641
Spain,ESP,Rule of Law: Estimate,RL.EST,2018,0.978094100952148
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2018,1.02963280677795
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2018,2.10963678359985
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2018,1.67109441757202
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.921417593955994
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2018,1.82550489902496
Sweden,SWE,Rule of Law: Estimate,RL.EST,2018,1.78407502174377
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2018,1.58079731464386
Austria,AUT,Control of Corruption: Estimate,CC.EST,2019,1.52132439613342
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2019,1.49212622642517
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.892189025878906
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2019,1.44640731811523
Austria,AUT,Rule of Law: Estimate,RL.EST,2019,1.86229813098907
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2019,1.33715832233429
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2019,1.44879794120789
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2019,1.11331832408905
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.458395332098007
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2019,1.27653729915619
Belgium,BEL,Rule of Law: Estimate,RL.EST,2019,1.3361576795578
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2019,1.30838358402252
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2019,-0.181220516562462
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2019,0.173703476786613
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.561284422874451
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2019,0.530806183815002
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2019,-0.0374133922159672
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2019,0.354652225971222
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2019,0.0524476990103722
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2019,0.456785351037979
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.685510694980621
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2019,0.552517652511597
Croatia,HRV,Rule of Law: Estimate,RL.EST,2019,0.348268538713455
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2019,0.454173117876053
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2019,0.598950326442719
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2019,0.955758094787598
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.54459822177887
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2019,0.999724805355072
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2019,0.726727247238159
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2019,1.04663980007172
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2019,0.533485949039459
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2019,0.919642746448517
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.941995680332184
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2019,1.23532867431641
Czechia,CZE,Rule of Law: Estimate,RL.EST,2019,1.01709353923798
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2019,0.834152519702911
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2019,2.12164855003357
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2019,1.87326776981354
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.967598736286163
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2019,1.5476325750351
Denmark,DNK,Rule of Law: Estimate,RL.EST,2019,1.83337736129761
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2019,1.54343402385712
Estonia,EST,Control of Corruption: Estimate,CC.EST,2019,1.52524757385254
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2019,1.13976681232452
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.630197763442993
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2019,1.58012461662292
Estonia,EST,Rule of Law: Estimate,RL.EST,2019,1.2427259683609
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2019,1.17930448055267
Finland,FIN,Control of Corruption: Estimate,CC.EST,2019,2.11393284797668
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2019,1.97280502319336
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.835258841514587
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2019,1.84047222137451
Finland,FIN,Rule of Law: Estimate,RL.EST,2019,2.01262903213501
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2019,1.56299781799316
France,FRA,Control of Corruption: Estimate,CC.EST,2019,1.24806225299835
France,FRA,Government Effectiveness: Estimate,GE.EST,2019,1.33822000026703
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.271341234445572
France,FRA,Regulatory Quality: Estimate,RQ.EST,2019,1.43153774738312
France,FRA,Rule of Law: Estimate,RL.EST,2019,1.37148487567902
France,FRA,Voice and Accountability: Estimate,VA.EST,2019,1.11500012874603
Germany,DEU,Control of Corruption: Estimate,CC.EST,2019,1.86510336399078
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2019,1.49534583091736
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.548539876937866
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2019,1.71493887901306
Germany,DEU,Rule of Law: Estimate,RL.EST,2019,1.5813193321228
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2019,1.35402822494507
Greece,GRC,Control of Corruption: Estimate,CC.EST,2019,0.0136982277035713
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2019,0.314295798540115
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.162428334355354
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2019,0.517325818538666
Greece,GRC,Rule of Law: Estimate,RL.EST,2019,0.158072605729103
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2019,0.810683846473694
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2019,0.0306371729820967
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2019,0.450478911399841
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.761921286582947
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2019,0.592322170734406
Hungary,HUN,Rule of Law: Estimate,RL.EST,2019,0.498684227466583
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2019,0.343573540449142
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2019,1.4588143825531
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2019,1.2575615644455
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.959416449069977
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2019,1.59087955951691
Ireland,IRL,Rule of Law: Estimate,RL.EST,2019,1.34828162193298
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2019,1.3032408952713
Italy,ITA,Control of Corruption: Estimate,CC.EST,2019,0.233934670686722
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2019,0.450929790735245
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.381114274263382
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2019,0.942923724651337
Italy,ITA,Rule of Law: Estimate,RL.EST,2019,0.272417157888412
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2019,0.905108034610748
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2019,0.48045802116394
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2019,1.06574690341949
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.426870435476303
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2019,1.1824791431427
Latvia,LVA,Rule of Law: Estimate,RL.EST,2019,0.979084551334381
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2019,0.855535626411438
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2019,0.666305541992188
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2019,1.00766611099243
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.770623564720154
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2019,1.14662408828735
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2019,0.985989809036255
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2019,0.994787633419037
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2019,2.07247686386108
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2019,1.69548451900482
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,1.3333135843277
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2019,1.68511009216309
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2019,1.74955821037292
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2019,1.49186420440674
Malta,MLT,Control of Corruption: Estimate,CC.EST,2019,0.209994375705719
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2019,0.824169158935547
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,1.01364505290985
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2019,0.938031852245331
Malta,MLT,Rule of Law: Estimate,RL.EST,2019,0.921630799770355
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2019,1.08007621765137
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2019,1.86761248111725
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2019,1.76715266704559
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.821324944496155
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2019,1.84916996955872
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2019,1.73473942279816
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2019,1.48359453678131
Poland,POL,Control of Corruption: Estimate,CC.EST,2019,0.611018896102905
Poland,POL,Government Effectiveness: Estimate,GE.EST,2019,0.512824833393097
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.550716519355774
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2019,1.01351165771484
Poland,POL,Rule of Law: Estimate,RL.EST,2019,0.391241818666458
Poland,POL,Voice and Accountability: Estimate,VA.EST,2019,0.671802282333374
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2019,0.745498478412628
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2019,1.13418579101562
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,1.05175185203552
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2019,0.957910358905792
Portugal,PRT,Rule of Law: Estimate,RL.EST,2019,1.10635912418365
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2019,1.19454848766327
Romania,ROU,Control of Corruption: Estimate,CC.EST,2019,-0.236893355846405
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2019,-0.215103924274445
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.542255997657776
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2019,0.443314433097839
Romania,ROU,Rule of Law: Estimate,RL.EST,2019,0.415343642234802
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2019,0.515233874320984
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2019,0.187729358673096
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2019,0.54965877532959
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.667368829250336
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2019,0.997581124305725
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2019,0.500033497810364
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2019,0.861327171325684
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2019,0.888419628143311
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2019,1.04178440570831
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.801585972309113
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2019,0.997022330760956
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2019,1.08500075340271
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2019,0.977372527122498
Spain,ESP,Control of Corruption: Estimate,CC.EST,2019,0.666394531726837
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2019,0.968808770179749
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.292768746614456
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2019,1.037264585495
Spain,ESP,Rule of Law: Estimate,RL.EST,2019,0.990192174911499
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2019,1.03599870204926
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2019,2.09194946289062
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2019,1.67401242256165
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,1.01188635826111
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2019,1.79326152801514
Sweden,SWE,Rule of Law: Estimate,RL.EST,2019,1.79216158390045
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2019,1.5590580701828
Austria,AUT,Control of Corruption: Estimate,CC.EST,2020,1.47770941257477
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2020,1.60586321353912
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.887600898742676
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2020,1.39522731304169
Austria,AUT,Rule of Law: Estimate,RL.EST,2020,1.77060890197754
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2020,1.39462888240814
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2020,1.44580173492432
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2020,1.07823526859283
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.521078526973724
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2020,1.34363579750061
Belgium,BEL,Rule of Law: Estimate,RL.EST,2020,1.32759404182434
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2020,1.27814042568207
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2020,-0.3223497569561
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2020,-0.214027836918831
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.401631027460098
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2020,0.460990726947784
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2020,-0.127672985196114
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2020,0.259386777877808
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2020,0.177110493183136
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2020,0.424775809049606
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.607283234596252
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2020,0.36231455206871
Croatia,HRV,Rule of Law: Estimate,RL.EST,2020,0.236185565590858
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2020,0.579596340656281
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2020,0.349943220615387
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2020,0.839448511600494
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.288777649402618
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2020,0.993247628211975
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2020,0.547239065170288
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2020,0.90229332447052
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2020,0.55544102191925
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2020,0.910964906215668
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.912328004837036
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2020,1.23466849327087
Czechia,CZE,Rule of Law: Estimate,RL.EST,2020,1.01845061779022
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2020,0.978554964065552
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2020,2.23648619651794
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2020,1.8400673866272
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.920233726501465
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2020,1.78572452068329
Denmark,DNK,Rule of Law: Estimate,RL.EST,2020,1.80679368972778
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2020,1.5147852897644
Estonia,EST,Control of Corruption: Estimate,CC.EST,2020,1.58082056045532
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2020,1.29900670051575
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.709816992282867
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2020,1.52953481674194
Estonia,EST,Rule of Law: Estimate,RL.EST,2020,1.33508813381195
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2020,1.16718208789825
Finland,FIN,Control of Corruption: Estimate,CC.EST,2020,2.17043972015381
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2020,1.90100395679474
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.981825113296509
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2020,1.85089826583862
Finland,FIN,Rule of Law: Estimate,RL.EST,2020,2.01859211921692
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2020,1.6095118522644
France,FRA,Control of Corruption: Estimate,CC.EST,2020,1.12261998653412
France,FRA,Government Effectiveness: Estimate,GE.EST,2020,1.2042510509491
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.280992835760117
France,FRA,Regulatory Quality: Estimate,RQ.EST,2020,1.18946194648743
France,FRA,Rule of Law: Estimate,RL.EST,2020,1.29872727394104
France,FRA,Voice and Accountability: Estimate,VA.EST,2020,1.06575298309326
Germany,DEU,Control of Corruption: Estimate,CC.EST,2020,1.82534158229828
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2020,1.31368815898895
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.645049154758453
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2020,1.57793474197388
Germany,DEU,Rule of Law: Estimate,RL.EST,2020,1.52012777328491
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2020,1.37390911579132
Greece,GRC,Control of Corruption: Estimate,CC.EST,2020,0.0319508388638496
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2020,0.402936995029449
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.115181528031826
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2020,0.53649765253067
Greece,GRC,Rule of Law: Estimate,RL.EST,2020,0.288973033428192
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2020,0.962944686412811
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2020,0.0689540952444077
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2020,0.538535594940186
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.83704686164856
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2020,0.469366848468781
Hungary,HUN,Rule of Law: Estimate,RL.EST,2020,0.492385804653168
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2020,0.390373110771179
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2020,1.53512811660767
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2020,1.43524384498596
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.965521574020386
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2020,1.4674471616745
Ireland,IRL,Rule of Law: Estimate,RL.EST,2020,1.45630073547363
